20141024,51.1200,51.2800,50.5700,50.7900,6387300
20141027,51.1900,51.4900,50.9700,51.1000,6959000
20141028,51.2000,51.3500,51.0000,51.3500,8105500
20141029,51.3300,51.4100,50.7400,50.7900,7322900
20141030,51.5500,52.0000,50.9200,51.0500,6923200
20141031,52.5000,52.7300,51.9800,52.6800,8298300
20141103,52.7000,52.9500,52.2900,52.3200,6985900
20141104,53.2700,53.3300,52.3600,52.5600,7727900
20141105,53.5900,53.7500,53.3200,53.4700,10761800
20141106,53.2600,53.6500,52.9900,53.6200,5893400
20141107,53.5200,53.7300,53.1100,53.3500,5415100
20141110,53.8900,53.9400,53.2600,53.4700,5283400
20141111,54.1900,54.3600,53.4800,54.1700,7115600
20141112,54.0600,54.3500,53.3000,53.8100,6058900
20141113,54.3700,54.6200,53.9300,54.0600,7812900
20141114,54.3600,54.6100,54.0600,54.2700,4971300
20141117,54.8300,55.1000,54.3700,54.3700,7775000
20141118,55.3800,55.6600,54.7000,54.8100,6966200
20141119,54.9400,55.3300,54.2600,55.3300,6721400
20141120,54.5400,54.7200,54.3200,54.5100,5554200
20141121,54.4200,54.8500,54.2300,54.7500,8439900
20141124,54.3900,54.7000,54.2300,54.6800,6067100
20141125,54.4000,54.6900,54.2300,54.2300,6635400
20141126,54.5700,54.6800,54.3000,54.5600,3989500
20141128,54.8800,55.2000,54.5800,54.9000,2969600
20141201,54.8700,55.1200,54.4200,54.7600,6842000
20141202,55.0200,55.4000,54.5500,54.8600,5964300
20141203,54.8100,55.0300,54.5000,55.0300,5386500
20141204,54.6700,54.7500,54.4500,54.6300,5646600
20141205,54.8100,54.8900,54.5100,54.8900,5589600
20141208,55.1500,55.6400,54.7600,55.3500,13228500
20141209,55.4000,55.5100,54.5600,54.5900,11047900
20141210,55.2700,55.5900,54.9000,55.0200,16424600
20141211,56.7900,57.6300,55.3100,55.4100,23727400
20141212,55.7700,56.7800,55.7600,56.1700,9516000
20141215,55.4400,56.7000,55.2500,55.8600,7465500
20141216,55.9400,56.7700,55.1500,55.3800,15189700
20141217,56.4100,56.4700,55.6700,55.9600,10527700
20141218,57.5300,57.5300,56.8800,57.0100,9036600
20141219,57.1400,57.6900,56.9600,57.5000,15784000
20141222,57.3300,57.9400,57.0600,57.4700,13453300
20141223,57.2300,57.7400,57.2100,57.7300,5688100
20141224,57.1000,57.4600,57.0900,57.4300,1761400
20141226,57.0400,57.3400,56.9400,57.3400,2858100
20141229,57.0300,57.4400,56.8200,57.1400,3575400
20141230,57.2200,57.4900,56.8400,56.8600,4398500
20141231,56.1200,57.2500,56.0800,57.0600,5917700
20150102,56.2100,56.8400,55.7300,56.3800,5901200
20150105,55.7400,56.2400,55.3000,55.8500,7447000
20150106,55.0200,55.8000,54.6900,55.8000,9649300
20150107,54.9300,55.4800,54.4400,55.1800,9251500
20150108,56.4100,56.4200,55.3000,55.3100,10238400
20150109,55.6300,56.4300,55.5000,56.3200,7008800
20150112,55.2000,55.8500,54.9700,55.6600,4542000
20150113,55.1300,56.4000,54.9200,55.8200,6468400
20150114,54.0300,54.7300,53.5200,54.3700,10080900
20150115,53.0200,54.3100,52.9500,54.1700,11704400
20150116,53.6600,53.9500,52.7600,52.9300,9823600
20150120,53.6800,54.0700,52.9200,53.9000,8338900
20150121,53.3800,53.9800,53.1500,53.4100,15990800
20150122,57.1500,57.2300,54.9900,55.1800,29893300
20150123,56.7600,57.2800,56.3200,56.9900,13389700
20150126,56.0600,56.9300,55.8300,56.3700,10291000
20150127,54.6900,55.7600,54.6700,55.5200,9527400
20150128,53.8400,55.2800,53.7900,55.0500,8592900
20150129,53.9600,54.0600,53.3400,53.7500,6348800
20150130,53.0000,54.0600,52.9600,53.8500,10509300
20150202,53.7100,53.9100,52.5400,53.1100,7796700
20150203,54.2500,54.5000,53.8900,53.9100,7400600
20150204,53.7100,54.3800,53.5100,54.0900,6839900
20150205,54.2900,54.5100,53.7100,53.8500,6175000
20150206,54.5000,54.9000,54.0600,54.2000,7952100
20150209,54.3300,54.8300,54.0100,54.0100,4297100
20150210,55.2700,55.5700,53.8800,54.4400,10928500
20150211,55.1400,55.4500,54.6500,55.4200,6225400
20150212,54.7400,55.6500,54.6900,55.6400,8954500
20150213,56.4700,56.6100,55.0000,55.0200,10285400
20150217,56.4200,56.4600,55.8100,56.1700,7448400
20150218,56.9000,56.9900,56.3100,56.3900,5919500
20150219,57.6500,57.7000,56.4300,56.9700,7792200
20150220,58.0200,58.0500,57.2600,57.6700,7009700
20150223,58.0700,58.6000,57.7400,57.8400,8120300
20150224,58.4000,58.5400,57.8700,58.0700,5041800
20150225,58.3500,58.6000,57.9700,58.5400,7677700
20150226,58.5400,58.8600,58.2100,58.2300,5710800
20150227,57.9100,58.7000,57.7400,58.6800,6269500
20150302,58.3800,58.6600,57.5500,57.5500,6490800
20150303,58.2600,58.6300,58.0100,58.3600,4903900
20150304,58.3100,58.8000,57.6100,57.8600,5791000
20150305,59.0800,59.2900,58.2800,58.2800,6882900
20150306,59.8700,60.4700,59.0200,59.1000,13804800
20150309,60.8100,60.9300,59.7300,59.8700,13773800
20150310,59.2100,60.5000,59.0700,60.0500,15744600
20150311,59.6800,60.2000,59.3200,59.3300,10799900
20150312,59.4100,60.1500,59.0900,60.0600,7425100
20150313,59.0700,60.0400,58.6200,60.0400,7867000
20150316,59.5700,59.9800,59.1200,59.5200,6324200
20150317,59.4900,59.8900,58.8500,59.5500,6891000
20150318,58.4300,59.3600,57.6800,59.3600,15651900
20150319,57.8800,58.3400,56.6900,56.8100,13559500
20150320,57.9300,58.5800,57.9300,58.2100,21421700
20150323,58.6200,59.2200,57.9200,57.9200,7402100
20150324,59.5100,60.0300,58.3100,58.3300,12504800
20150325,58.0600,59.6200,58.0200,59.6200,10508900
20150326,57.5200,58.1700,57.2600,57.5600,6541800
20150327,57.6300,57.9600,57.3000,57.3500,6036200
20150330,57.9300,58.4000,57.7400,57.7500,4731500
20150331,57.6800,58.3900,57.6700,57.7000,4840200
20150401,57.1300,57.7300,56.8100,57.3300,4921800
20150402,56.9100,57.2500,56.7600,57.0500,3543600
20150406,56.8200,57.1600,55.4500,55.5000,6188200
20150407,57.0800,57.9100,56.8400,57.1000,6835800
20150408,57.1100,57.6100,56.6300,57.1900,6874600
20150409,57.0100,57.4500,56.5000,57.1100,4860400
