20140908,678.3700,679.7700,674.4500,677.9000,205600
20140909,669.9500,679.1000,669.2700,679.1000,282800
20140910,671.3600,677.1900,664.1600,673.0000,366600
20140911,672.7300,673.7000,666.6200,670.2900,317400
20140912,664.8100,672.6400,663.1600,671.8400,302800
20140915,655.8500,664.8500,650.0300,664.4200,519000
20140916,654.2000,656.8700,651.0000,655.8500,486700
20140917,653.2400,657.0200,642.6400,650.5000,530200
20140918,664.3200,665.7000,652.6100,655.5000,339900
20140919,664.0900,668.0800,661.4600,666.2500,395200
20140922,656.1000,663.9600,651.2500,660.7700,285400
20140923,654.5800,659.0400,653.8400,654.6400,164500
20140924,664.7100,666.9800,656.7900,658.1300,267100
20140925,653.3900,663.8400,651.4100,659.5100,276900
20140926,660.7700,664.9400,653.3000,653.3000,253500
20140929,662.9400,665.7400,651.5000,655.9900,240800
20140930,666.5900,669.7800,657.8300,663.8000,460500
20141001,662.2300,667.4400,656.1600,666.5000,387200
20141002,662.5700,666.6500,659.3700,661.1300,306400
20141003,674.5000,675.0300,663.7300,666.3900,402900
20141006,671.1300,681.8000,670.6200,677.0000,378800
20141007,662.8200,669.7800,661.7600,667.0500,348300
20141008,672.1000,672.6600,660.6600,663.8100,362100
20141009,660.6100,673.5000,657.7400,670.3400,392000
20141010,655.5800,668.5800,655.0100,659.1000,625900
20141013,639.5300,658.3000,638.0000,657.7500,481700
20141014,651.1700,652.0200,639.0000,645.5000,534500
20141015,647.3800,653.6600,631.0000,641.3700,613600
20141016,645.9800,650.0000,635.0100,644.1900,498700
20141017,641.7200,654.4900,638.0300,647.9600,687000
20141020,653.0300,654.7300,641.1900,643.0000,1216100
20141021,607.5500,629.5000,607.5500,624.9500,2252700
20141022,608.9900,619.5000,607.5700,611.2700,1001500
20141023,610.0000,615.6700,609.1500,612.7400,619100
20141024,615.7800,617.9000,608.8000,613.0300,493600
20141027,630.1100,633.3700,614.7500,614.7500,565800
20141028,645.8500,647.2900,630.5600,631.4900,601900
20141029,639.8600,648.8200,638.7100,645.6000,441800
20141030,639.6800,644.9400,637.2700,640.5200,263800
20141031,638.0000,646.5000,636.9000,643.5100,441500
20141103,638.5300,641.0000,635.3200,638.2800,306000
20141104,647.6800,649.3000,638.0000,640.3700,407800
20141105,642.5900,652.1000,640.4100,651.0000,328200
20141106,647.1200,647.3300,640.5500,643.1100,232800
20141107,649.0300,651.3800,642.2900,647.3800,300800
20141110,648.8600,650.4000,645.5000,647.9200,275600
20141111,656.6500,656.8200,647.4900,649.4000,356000
20141112,664.2500,668.9300,654.5100,654.9700,418900
20141113,670.7500,671.7900,662.7000,666.0000,348900
20141114,669.8000,675.2400,667.9600,671.1000,277800
20141117,658.3200,669.7300,657.3400,668.0000,367200
20141118,658.0900,663.5800,656.0000,656.0000,245300
20141119,658.5600,660.9500,654.2800,659.9900,234200
20141120,662.8300,663.8300,656.0900,657.4400,211700
20141121,657.8800,667.7200,656.9200,667.4900,349000
20141124,659.5400,660.9400,646.5900,659.7500,454900
20141125,654.9000,664.5000,654.1200,662.0000,460400
20141126,660.2100,661.1700,655.0000,656.8300,162300
20141128,663.6200,671.9900,661.4900,661.4900,172800
20141201,660.8800,670.2000,660.4000,664.6600,272000
20141202,660.0400,664.7100,655.6000,659.8800,286900
20141203,651.2700,661.5000,651.1400,656.8400,391000
20141204,663.9700,665.8000,651.5300,652.5300,377800
20141205,660.5700,665.8400,660.0000,665.8400,169700
20141208,657.0300,662.3500,653.5000,662.1000,289300
20141209,657.0900,658.6400,645.5300,654.5000,412500
20141210,650.0400,663.1800,647.8000,657.0000,307100
20141211,654.3900,659.6400,651.9500,652.5000,269700
20141212,657.6700,662.9900,652.7100,653.6500,288500
20141215,648.8300,661.3300,645.6600,658.5000,434100
