20150226,555.4800,556.1400,541.5000,543.2100,2305200
20150227,558.4000,564.7100,552.9000,554.2400,2403600
20150302,571.3400,572.1500,558.7500,560.5300,2123800
20150303,573.6400,575.3900,566.5200,570.4500,1700100
20150304,573.3700,577.1100,568.0100,571.8700,1871700
20150305,575.3300,577.9100,573.4100,575.0200,1385800
20150306,567.6850,576.6800,566.7600,574.8800,1654600
20150309,568.8500,570.2700,563.5350,566.8600,1059200
20150310,555.0100,564.8500,554.7300,564.2500,1787400
20150311,551.1800,558.1400,550.6800,555.1400,1815800
20150312,555.5100,556.3700,550.4600,553.5100,1385800
20150313,547.3200,558.4000,544.2200,553.5000,1698900
20150316,554.5100,556.8500,546.0000,550.9500,1636500
20150317,550.8400,553.8000,548.0000,551.7100,1800600
20150318,559.5000,559.7800,547.0000,552.5000,2128700
20150319,557.9900,560.8000,556.1450,559.3900,1191100
20150320,560.3600,561.7200,559.0500,561.6500,2585800
20150323,558.8100,562.3600,555.8300,560.4300,1625600
20150324,570.1900,574.5900,561.2100,562.5600,2570100
20150325,558.7850,572.2600,558.7400,570.5000,2110700
20150326,555.1700,558.9000,550.6500,557.5900,1565300
20150327,548.3400,555.2800,548.1300,553.0000,1889200
20150330,552.0300,553.4700,548.1700,551.6200,1281400
20150331,548.0000,554.7100,546.7200,550.0000,1576600
20150401,542.5600,551.1400,539.5000,548.6000,1947600
20150402,535.5300,540.8500,533.8470,540.8500,1708400
20150406,536.7650,538.4100,529.5700,532.2200,1316900
20150407,537.0200,542.6900,536.0000,538.0800,1298000
20150408,541.6100,543.8500,538.3800,538.3800,1170400
20150409,540.7800,541.9500,535.4900,541.0300,1549700
